method,experiment_type,experiment_variant,dataset_direction,model,brier_before,brier_after,ece_before,ece_after,mce_before,mce_after,brier_delta,ece_delta,mce_delta,experiment_id,n,brier_win,ece_win,mce_win,all_win,any_degrade,outcome,failure_category,model_family
intercept_only,external_uci,,hungary__to__switzerland,rf,0.167349,0.064871,0.314315,0.039974,0.656819,0.774056,-0.102477,-0.274342,0.117237,external_uci__hungary__to__switzerland__rf.json,1,True,True,False,False,True,improved,success,tree
intercept_only,external_uci,,hungary__to__switzerland,xgb,0.247867,0.054798,0.393271,0.022771,0.765088,0.518501,-0.193069,-0.370499,-0.246587,external_uci__hungary__to__switzerland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,hungary__to__va,lgbm,0.197947,0.198966,0.162929,0.143430,0.361658,0.487157,0.001019,-0.019499,0.125499,external_uci__hungary__to__va__lgbm.json,1,False,True,False,False,True,neutral,mce_degraded|mce_severe,tree
intercept_only,external_uci,,hungary__to__va,lr,0.217776,0.206343,0.187774,0.146446,0.443322,0.469331,-0.011433,-0.041328,0.026009,external_uci__hungary__to__va__lr.json,1,True,True,False,False,True,improved,success,linear
intercept_only,external_uci,,hungary__to__va,rf,0.180154,0.222657,0.101377,0.196240,0.281165,0.523960,0.042502,0.094863,0.242794,external_uci__hungary__to__va__rf.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_only,external_uci,,hungary__to__va,xgb,0.200401,0.242377,0.079649,0.215845,0.343516,0.494170,0.041976,0.136196,0.150654,external_uci__hungary__to__va__xgb.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_only,external_uci,,switzerland__to__cleveland,lgbm,0.367918,0.355385,0.411695,0.399041,0.584703,0.573068,-0.012533,-0.012655,-0.011635,external_uci__switzerland__to__cleveland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,switzerland__to__cleveland,lr,0.482918,0.475301,0.486442,0.478654,0.486442,0.478654,-0.007617,-0.007787,-0.007787,external_uci__switzerland__to__cleveland__lr.json,1,True,True,True,True,False,neutral,neutral,linear
intercept_only,external_uci,,switzerland__to__cleveland,rf,0.217029,0.208830,0.188025,0.165545,0.342701,0.297642,-0.008199,-0.022479,-0.045059,external_uci__switzerland__to__cleveland__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,switzerland__to__cleveland,xgb,0.362123,0.349447,0.406109,0.393075,0.727670,0.688111,-0.012676,-0.013033,-0.039559,external_uci__switzerland__to__cleveland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,switzerland__to__hungary,lgbm,0.413449,0.337466,0.477790,0.402693,0.730195,0.626449,-0.075983,-0.075097,-0.103745,external_uci__switzerland__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,switzerland__to__hungary,lr,0.557205,0.505972,0.572637,0.526723,0.572637,0.526723,-0.051232,-0.045914,-0.045914,external_uci__switzerland__to__hungary__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_only,external_uci,,switzerland__to__hungary,rf,0.236572,0.189682,0.277481,0.182149,0.475647,0.255657,-0.046890,-0.095333,-0.219989,external_uci__switzerland__to__hungary__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,switzerland__to__hungary,xgb,0.391759,0.313323,0.461623,0.381306,0.673040,0.575071,-0.078436,-0.080317,-0.097969,external_uci__switzerland__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,switzerland__to__va,lgbm,0.301506,0.337006,0.287510,0.336132,0.429918,0.899842,0.035500,0.048622,0.469924,external_uci__switzerland__to__va__lgbm.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|mce_degraded|mce_severe,tree
intercept_only,external_uci,,switzerland__to__va,lr,0.307740,0.340808,0.284360,0.336809,0.284360,0.336809,0.033068,0.052449,0.052449,external_uci__switzerland__to__va__lr.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded,linear
intercept_only,external_uci,,switzerland__to__va,rf,0.219744,0.277143,0.154210,0.256632,0.294908,0.687326,0.057399,0.102422,0.392419,external_uci__switzerland__to__va__rf.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_only,external_uci,,switzerland__to__va,xgb,0.293697,0.335376,0.280368,0.334783,0.722904,0.888817,0.041679,0.054416,0.165913,external_uci__switzerland__to__va__xgb.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_only,external_uci,,va__to__cleveland,lgbm,0.255985,0.244792,0.245036,0.220633,0.492869,0.442446,-0.011194,-0.024403,-0.050423,external_uci__va__to__cleveland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,va__to__cleveland,lr,0.432270,0.420734,0.450321,0.439055,0.766764,0.645131,-0.011536,-0.011266,-0.121633,external_uci__va__to__cleveland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_only,external_uci,,va__to__cleveland,rf,0.196654,0.192037,0.144880,0.100758,0.263957,0.256982,-0.004617,-0.044122,-0.006975,external_uci__va__to__cleveland__rf.json,1,True,True,True,True,False,neutral,neutral,tree
intercept_only,external_uci,,va__to__cleveland,xgb,0.243191,0.232744,0.224630,0.199635,0.377711,0.334015,-0.010448,-0.024995,-0.043696,external_uci__va__to__cleveland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,va__to__hungary,lgbm,0.203408,0.162234,0.233605,0.156668,0.352041,0.406720,-0.041175,-0.076937,0.054678,external_uci__va__to__hungary__lgbm.json,1,True,True,False,False,True,improved,success,tree
intercept_only,external_uci,,va__to__hungary,lr,0.355407,0.276682,0.366421,0.263236,0.698620,0.480093,-0.078724,-0.103185,-0.218527,external_uci__va__to__hungary__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_only,external_uci,,va__to__hungary,rf,0.178906,0.177515,0.198929,0.189472,0.282460,0.427086,-0.001391,-0.009457,0.144627,external_uci__va__to__hungary__rf.json,1,True,True,False,False,True,degraded,mce_degraded|mce_severe,tree
intercept_only,external_uci,,va__to__hungary,xgb,0.212850,0.170685,0.227634,0.123521,0.416309,0.259484,-0.042166,-0.104113,-0.156824,external_uci__va__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,va__to__switzerland,lgbm,0.129370,0.076928,0.194094,0.058327,0.356606,0.058327,-0.052441,-0.135767,-0.298279,external_uci__va__to__switzerland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,va__to__switzerland,lr,0.104844,0.077959,0.179144,0.062885,0.179144,0.062885,-0.026885,-0.116259,-0.116259,external_uci__va__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_only,external_uci,,va__to__switzerland,rf,0.237355,0.073803,0.395209,0.031772,0.545252,0.031772,-0.163552,-0.363437,-0.513480,external_uci__va__to__switzerland__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,va__to__switzerland,xgb,0.128744,0.075833,0.246854,0.056091,0.646478,0.056091,-0.052911,-0.190763,-0.590387,external_uci__va__to__switzerland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,cleveland+hungary+switzerland+va__to__kaggle,lgbm,0.273349,0.237209,0.174176,0.069364,0.292695,0.117675,-0.036141,-0.104812,-0.175020,external_kaggle_uci__cfs_plus_chol__cleveland+hungary+switzerland+va__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,cleveland+hungary+switzerland+va__to__kaggle,lr,0.289497,0.239503,0.199840,0.064982,0.353968,0.262705,-0.049994,-0.134858,-0.091263,external_kaggle_uci__cfs_plus_chol__cleveland+hungary+switzerland+va__to__kaggle__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_kaggle_uci,cfs_plus_chol,cleveland+hungary+switzerland+va__to__kaggle,rf,0.280524,0.236380,0.184539,0.036367,0.532343,0.087200,-0.044144,-0.148171,-0.445143,external_kaggle_uci__cfs_plus_chol__cleveland+hungary+switzerland+va__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,cleveland+hungary+switzerland+va__to__kaggle,xgb,0.271362,0.236685,0.172973,0.063941,0.294754,0.124196,-0.034676,-0.109032,-0.170559,external_kaggle_uci__cfs_plus_chol__cleveland+hungary+switzerland+va__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,cleveland__to__kaggle,lgbm,0.277143,0.233343,0.179505,0.069179,0.569200,0.122790,-0.043800,-0.110326,-0.446410,external_kaggle_uci__cfs_plus_chol__cleveland__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,cleveland__to__kaggle,lr,0.276824,0.234030,0.198532,0.079383,0.361040,0.179664,-0.042794,-0.119148,-0.181376,external_kaggle_uci__cfs_plus_chol__cleveland__to__kaggle__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_kaggle_uci,cfs_plus_chol,cleveland__to__kaggle,rf,0.274279,0.235958,0.165849,0.033642,0.504279,0.088212,-0.038320,-0.132208,-0.416067,external_kaggle_uci__cfs_plus_chol__cleveland__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,cleveland__to__kaggle,xgb,0.271835,0.236502,0.165720,0.027817,0.277656,0.087658,-0.035333,-0.137903,-0.189998,external_kaggle_uci__cfs_plus_chol__cleveland__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,hungary__to__kaggle,lgbm,0.320676,0.232322,0.292688,0.054748,0.620251,0.115759,-0.088354,-0.237940,-0.504492,external_kaggle_uci__cfs_plus_chol__hungary__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,hungary__to__kaggle,lr,0.267321,0.228645,0.143675,0.070795,0.143675,0.186586,-0.038676,-0.072880,0.042911,external_kaggle_uci__cfs_plus_chol__hungary__to__kaggle__lr.json,1,True,True,False,False,True,improved,success,linear
intercept_slope,external_kaggle_uci,cfs_plus_chol,hungary__to__kaggle,rf,0.262282,0.229573,0.175277,0.070355,0.323536,0.164307,-0.032709,-0.104922,-0.159229,external_kaggle_uci__cfs_plus_chol__hungary__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,hungary__to__kaggle,xgb,0.310670,0.232644,0.275273,0.079760,0.418752,0.157787,-0.078026,-0.195513,-0.260965,external_kaggle_uci__cfs_plus_chol__hungary__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland+hungary+switzerland+va,lgbm,0.298521,0.245567,0.214831,0.033117,0.447541,0.064215,-0.052954,-0.181714,-0.383326,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland+hungary+switzerland+va__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland+hungary+switzerland+va,lr,0.275664,0.242417,0.166439,0.031805,0.374222,0.861267,-0.033247,-0.134634,0.487045,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland+hungary+switzerland+va__lr.json,1,True,True,False,False,True,improved,success,linear
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland+hungary+switzerland+va,rf,0.280489,0.244883,0.186836,0.033419,0.428234,0.033960,-0.035605,-0.153417,-0.394275,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland+hungary+switzerland+va__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland+hungary+switzerland+va,xgb,0.287951,0.244389,0.199084,0.029738,0.628903,0.317745,-0.043561,-0.169347,-0.311158,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland+hungary+switzerland+va__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland,lgbm,0.294884,0.241008,0.230060,0.058110,0.406505,0.294255,-0.053876,-0.171951,-0.112251,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland,lr,0.286073,0.232968,0.249037,0.048219,0.331031,0.273459,-0.053104,-0.200819,-0.057571,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland,rf,0.296580,0.241405,0.241266,0.040687,0.408238,0.062592,-0.055175,-0.200579,-0.345646,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland,xgb,0.296018,0.240942,0.232608,0.060560,0.707220,0.299228,-0.055076,-0.172048,-0.407992,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__hungary,lgbm,0.319907,0.227019,0.278971,0.066002,0.459126,0.249419,-0.092889,-0.212969,-0.209707,external_kaggle_uci__cfs_plus_chol__kaggle__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__hungary,lr,0.299789,0.224394,0.274652,0.058335,0.440223,0.327885,-0.075395,-0.216317,-0.112338,external_kaggle_uci__cfs_plus_chol__kaggle__to__hungary__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__hungary,rf,0.315596,0.226364,0.287988,0.044180,0.440638,0.193589,-0.089232,-0.243808,-0.247049,external_kaggle_uci__cfs_plus_chol__kaggle__to__hungary__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__hungary,xgb,0.318207,0.226139,0.284318,0.072834,0.570780,0.246754,-0.092068,-0.211484,-0.324026,external_kaggle_uci__cfs_plus_chol__kaggle__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__switzerland,lgbm,0.307243,0.076742,0.390332,0.050497,0.963850,0.129862,-0.230501,-0.339834,-0.833988,external_kaggle_uci__cfs_plus_chol__kaggle__to__switzerland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__switzerland,lr,0.292223,0.074826,0.390751,0.032564,0.833126,0.032564,-0.217397,-0.358188,-0.800563,external_kaggle_uci__cfs_plus_chol__kaggle__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__switzerland,rf,0.278399,0.076113,0.374242,0.032681,0.839650,0.032681,-0.202286,-0.341561,-0.806970,external_kaggle_uci__cfs_plus_chol__kaggle__to__switzerland__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__switzerland,xgb,0.291270,0.075992,0.373230,0.045329,0.952957,0.112916,-0.215278,-0.327900,-0.840040,external_kaggle_uci__cfs_plus_chol__kaggle__to__switzerland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__va,lgbm,0.235415,0.256100,0.145851,0.185498,0.349898,0.292771,0.020685,0.039647,-0.057127,external_kaggle_uci__cfs_plus_chol__kaggle__to__va__lgbm.json,1,False,False,True,False,True,degraded,brier_degraded|ece_degraded,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__va,lr,0.218079,0.260360,0.092142,0.188946,0.878821,0.188946,0.042282,0.096804,-0.689875,external_kaggle_uci__cfs_plus_chol__kaggle__to__va__lr.json,1,False,False,True,False,True,degraded,brier_degraded|ece_degraded|ece_severe,linear
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__va,rf,0.225173,0.258908,0.092586,0.186805,0.445350,0.795869,0.033735,0.094219,0.350519,external_kaggle_uci__cfs_plus_chol__kaggle__to__va__rf.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,kaggle__to__va,xgb,0.258960,0.262323,0.177023,0.187812,0.841291,0.187812,0.003363,0.010789,-0.653479,external_kaggle_uci__cfs_plus_chol__kaggle__to__va__xgb.json,1,False,False,True,False,True,neutral,ece_degraded,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,switzerland__to__kaggle,lgbm,0.460067,0.244017,0.461263,0.037460,0.481517,0.129975,-0.216050,-0.423803,-0.351543,external_kaggle_uci__cfs_plus_chol__switzerland__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,switzerland__to__kaggle,lr,0.455599,0.244897,0.455198,0.093466,0.455198,0.772014,-0.210701,-0.361732,0.316817,external_kaggle_uci__cfs_plus_chol__switzerland__to__kaggle__lr.json,1,True,True,False,False,True,improved,success,linear
intercept_slope,external_kaggle_uci,cfs_plus_chol,switzerland__to__kaggle,rf,0.249518,0.237150,0.102259,0.022960,0.306490,0.253272,-0.012368,-0.079300,-0.053218,external_kaggle_uci__cfs_plus_chol__switzerland__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,switzerland__to__kaggle,xgb,0.461902,0.246993,0.458185,0.028254,0.524851,0.175775,-0.214909,-0.429931,-0.349077,external_kaggle_uci__cfs_plus_chol__switzerland__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,va__to__kaggle,lgbm,0.295106,0.243248,0.231051,0.056201,0.316317,0.208694,-0.051858,-0.174850,-0.107623,external_kaggle_uci__cfs_plus_chol__va__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,va__to__kaggle,lr,0.241641,0.237825,0.083871,0.058514,0.163379,0.231754,-0.003816,-0.025357,0.068375,external_kaggle_uci__cfs_plus_chol__va__to__kaggle__lr.json,1,True,True,False,False,True,neutral,mce_degraded,linear
intercept_slope,external_kaggle_uci,cfs_plus_chol,va__to__kaggle,rf,0.237730,0.237451,0.087004,0.072149,0.231052,0.230740,-0.000280,-0.014855,-0.000312,external_kaggle_uci__cfs_plus_chol__va__to__kaggle__rf.json,1,True,True,True,True,False,neutral,neutral,tree
intercept_slope,external_kaggle_uci,cfs_plus_chol,va__to__kaggle,xgb,0.293948,0.241095,0.227110,0.063017,0.294123,0.286716,-0.052852,-0.164093,-0.007407,external_kaggle_uci__cfs_plus_chol__va__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va__to__kaggle,lgbm,0.262292,0.238796,0.159188,0.049353,0.477162,0.288148,-0.023497,-0.109835,-0.189014,external_kaggle_uci__cfs__cleveland+hungary+switzerland+va__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va__to__kaggle,lr,0.272979,0.243630,0.178726,0.060983,0.303414,0.299841,-0.029348,-0.117743,-0.003573,external_kaggle_uci__cfs__cleveland+hungary+switzerland+va__to__kaggle__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va__to__kaggle,rf,0.261179,0.235949,0.142096,0.038355,0.551274,0.065315,-0.025230,-0.103741,-0.485959,external_kaggle_uci__cfs__cleveland+hungary+switzerland+va__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va__to__kaggle,xgb,0.260731,0.237230,0.156978,0.049146,0.385051,0.132703,-0.023500,-0.107832,-0.252348,external_kaggle_uci__cfs__cleveland+hungary+switzerland+va__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,cleveland__to__kaggle,lgbm,0.279759,0.234829,0.181060,0.071775,0.587716,0.138467,-0.044931,-0.109285,-0.449249,external_kaggle_uci__cfs__cleveland__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,cleveland__to__kaggle,lr,0.265364,0.237085,0.160297,0.081246,0.265989,0.207986,-0.028279,-0.079052,-0.058003,external_kaggle_uci__cfs__cleveland__to__kaggle__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_kaggle_uci,cfs,cleveland__to__kaggle,rf,0.253874,0.233640,0.130683,0.038152,0.431318,0.103651,-0.020234,-0.092532,-0.327667,external_kaggle_uci__cfs__cleveland__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,cleveland__to__kaggle,xgb,0.268025,0.235311,0.158559,0.033536,0.312496,0.155222,-0.032714,-0.125023,-0.157274,external_kaggle_uci__cfs__cleveland__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,hungary__to__kaggle,lgbm,0.292313,0.232463,0.241751,0.068156,0.376069,0.189333,-0.059850,-0.173596,-0.186736,external_kaggle_uci__cfs__hungary__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,hungary__to__kaggle,lr,0.266595,0.235066,0.138539,0.087237,0.138539,0.822608,-0.031530,-0.051303,0.684069,external_kaggle_uci__cfs__hungary__to__kaggle__lr.json,1,True,True,False,False,True,improved,success,linear
intercept_slope,external_kaggle_uci,cfs,hungary__to__kaggle,rf,0.246507,0.230477,0.153505,0.080293,0.261178,0.175196,-0.016030,-0.073213,-0.085982,external_kaggle_uci__cfs__hungary__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,hungary__to__kaggle,xgb,0.289189,0.238209,0.214228,0.074689,0.411301,0.220831,-0.050980,-0.139539,-0.190470,external_kaggle_uci__cfs__hungary__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__cleveland+hungary+switzerland+va,lgbm,0.292284,0.243670,0.207030,0.031876,0.419672,0.266306,-0.048614,-0.175154,-0.153367,external_kaggle_uci__cfs__kaggle__to__cleveland+hungary+switzerland+va__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__cleveland+hungary+switzerland+va,lr,0.266936,0.240551,0.139382,0.038494,0.449107,0.919286,-0.026384,-0.100888,0.470178,external_kaggle_uci__cfs__kaggle__to__cleveland+hungary+switzerland+va__lr.json,1,True,True,False,False,True,improved,success,linear
intercept_slope,external_kaggle_uci,cfs,kaggle__to__cleveland+hungary+switzerland+va,rf,0.272529,0.242450,0.175279,0.030976,0.300358,0.105677,-0.030079,-0.144303,-0.194681,external_kaggle_uci__cfs__kaggle__to__cleveland+hungary+switzerland+va__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__cleveland+hungary+switzerland+va,xgb,0.279852,0.241454,0.184335,0.032008,0.462780,0.164851,-0.038398,-0.152327,-0.297929,external_kaggle_uci__cfs__kaggle__to__cleveland+hungary+switzerland+va__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__cleveland,lgbm,0.269851,0.239149,0.187739,0.055698,0.420165,0.158396,-0.030702,-0.132041,-0.261768,external_kaggle_uci__cfs__kaggle__to__cleveland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__cleveland,lr,0.259623,0.234373,0.180040,0.076971,0.305634,0.083495,-0.025250,-0.103069,-0.222139,external_kaggle_uci__cfs__kaggle__to__cleveland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_kaggle_uci,cfs,kaggle__to__cleveland,rf,0.272684,0.241894,0.184699,0.077011,0.310159,0.084800,-0.030790,-0.107689,-0.225359,external_kaggle_uci__cfs__kaggle__to__cleveland__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__cleveland,xgb,0.275072,0.239554,0.201068,0.068780,0.409095,0.159509,-0.035518,-0.132287,-0.249586,external_kaggle_uci__cfs__kaggle__to__cleveland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__hungary,lgbm,0.304626,0.228485,0.236992,0.026381,0.509065,0.309851,-0.076141,-0.210612,-0.199214,external_kaggle_uci__cfs__kaggle__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__hungary,lr,0.280204,0.227984,0.219915,0.051864,0.545472,0.244585,-0.052220,-0.168051,-0.300887,external_kaggle_uci__cfs__kaggle__to__hungary__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_kaggle_uci,cfs,kaggle__to__hungary,rf,0.290648,0.227581,0.230966,0.025740,0.438482,0.038039,-0.063066,-0.205227,-0.400443,external_kaggle_uci__cfs__kaggle__to__hungary__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__hungary,xgb,0.304546,0.227965,0.242574,0.032267,0.903922,0.062240,-0.076581,-0.210307,-0.841682,external_kaggle_uci__cfs__kaggle__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__switzerland,lgbm,0.307243,0.076742,0.390332,0.050497,0.963850,0.129862,-0.230501,-0.339834,-0.833988,external_kaggle_uci__cfs__kaggle__to__switzerland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__switzerland,lr,0.292223,0.074826,0.390751,0.032564,0.833126,0.032564,-0.217397,-0.358188,-0.800563,external_kaggle_uci__cfs__kaggle__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_kaggle_uci,cfs,kaggle__to__switzerland,rf,0.278399,0.076113,0.374242,0.032681,0.839650,0.032681,-0.202286,-0.341561,-0.806970,external_kaggle_uci__cfs__kaggle__to__switzerland__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__switzerland,xgb,0.291270,0.075992,0.373230,0.045329,0.952957,0.112916,-0.215278,-0.327900,-0.840040,external_kaggle_uci__cfs__kaggle__to__switzerland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__va,lgbm,0.252084,0.257769,0.192505,0.186784,0.376892,0.795802,0.005685,-0.005721,0.418910,external_kaggle_uci__cfs__kaggle__to__va__lgbm.json,1,False,True,False,False,True,degraded,mce_degraded|mce_severe,tree
